"","Ctrl_F1","Ctrl_F2","Ctrl_F3","Ctrl_F4","Ctrl_F5","Ctrl_F6","Ctrl_F7","Ctrl_M1","Ctrl_M2","Ctrl_M3","Ctrl_M4","Ctrl_M5","AIS_F1","AIS_F2","AIS_F3","AIS_F4","AIS_F5","AIS_F6","AIS_M1","AIS_M2","AIS_M3","AIS_M4","AIS_M5","AIS_M6","AIS_M7","AIS_M8","AIS_M9","AIS_M10"
"MIMAT0027600",0.433921153733145,0.200419193704875,0.546748590356804,0.0588724194576959,4.44681026563934,0.293270334881502,0.813706649406262,0.159015785558283,1.0884352672733,1.20204106543106,0.133270407322481,0.132590772624449,1.20463925210987,0.0586053525814014,0.921595559432815,0.470938085351816,1.24492157503137,3.6464543649744,0.726467792797374,11.850295215269,4.74834035773585,0.120437123817176,0.0324204957157366,0.147502395616607,0.622268804304658,0.54043657347885,1.98708244196882,0.0838553691804278
"MI0015848",0.756037171515715,0.63251886521362,5.20903968310017,5.04113012605192,0.464708092233405,0.389258101832702,1.17595229628184,0.583301246835622,5.55308750184851,0.538271606436553,5.81818630983382,4.30263302045633,0.488391068081481,0.461058964666228,0.569585968196329,0.842990471577821,0.67200215985641,5.30154324108355,0.514434354144713,0.568442420082946,0.427053863416248,0.53687161262306,0.428329638038394,4.83907383500696,5.38107295680237,0.467307408808219,0.417775639950733,1.3277176469208
"MIMAT0000281",0.518199621583646,1.12041927501926,0.985993012830789,0.680037387674328,0.505597049964713,1.91448217622471,0.508034252836594,0.509727800488152,0.511278896368424,0.508029515047675,0.837187497465453,0.50851340129799,0.506336479702847,0.505486632035361,0.509192607238737,0.505191773134158,0.513599809867063,0.509320120989591,0.652596157587442,0.509148706053101,0.564820657692576,0.507979374460364,1.48379904561901,0.711345688153024,0.624659803395477,0.604405203378567,2.07648927157537,0.506460761327848
"MIMAT0004603",0.81324569537815,0.717934314366646,2.42990474191573,1.55334148474541,0.598053535507566,0.667947503223096,0.649195861216747,0.681534307017489,0.709243606778064,0.649102015722887,1.85599854343217,1.60055863822341,5.05533551850452,0.954097358740894,0.67156529002103,0.588931457386709,0.74781007905999,5.17852457942741,8.74874457995299,1.30184941362469,4.2883862951755,1.20600402636686,3.54591084220044,4.69094874404092,1.54204154057289,0.599814134329532,1.22609140292883,1.06220947880868
"MIMAT0000420",3.25695394651568,4.02678678724813,8.92930550072317,5.21682850550193,2.43841474488118,2.52274697720405,2.12851479831081,2.99572293505475,3.79603678711625,3.33237609315744,4.26660476169765,6.05567626008945,3.48350356359369,2.42663583948954,3.74090802847347,2.61201272777894,6.90905612343486,2.76359350937715,2.59293436082578,2.75093122041563,2.56441605449236,2.43584936728108,6.52748467641578,4.84460389558567,4.01580249363975,4.12258120798227,3.10169217598659,4.11656729423082
"MI0000475",0.72804788000332,-0.792302456961631,2.48296544284565,-1.12019197921854,-1.11625259915477,-1.21137306166926,-1.02944543151073,3.45363327834681,-0.830426144988731,-1.02964136595378,-1.00924450052113,-1.01040086428897,-1.08867827910571,-1.12058698187632,-0.98570796117744,-1.13246478766221,-0.670599445439928,-0.981334758489712,-1.05938294109723,4.56811591533262,-1.16219190907782,-1.03172469912684,-1.16058893000658,-0.985813629792543,-0.303322425165819,6.20539353913815,-0.00847225145986891,-1.08427304833679
"MI0000737",-0.689227150978267,-1.00641028091657,3.46350036609026,-1.12422240975414,-1.12240259177745,-1.16426923852575,-1.08115893967518,-1.04285488327563,-1.01475794681006,-1.08128138121209,-1.06855580714227,0.155007027471335,-1.10946890242506,-1.12440449125769,-1.05392283463267,3.21001334130883,0.108880858477828,-1.0512099838328,-1.09535857506622,-1.05486843906911,-0.343514569770884,-1.08258351733981,-1.14246539756863,-1.05398840786297,-1.11003562284399,-0.280078893494134,-1.14832929819629,-1.10737157101477
"MI0000077",-0.166424574649516,-0.506690900652218,1.74174375414526,-0.878444864624135,-0.874583608754678,-0.964466198576611,9.89686383585014,0.36452942651779,1.05476671015486,4.64514915036917,1.31583996591328,-0.776070607466262,-0.0604946081630128,-0.878831399790737,-0.721934949178739,-0.890400185967676,-0.388916292908562,0.322557961629847,-0.817599137408604,0.304342614478607,-0.918883086500746,-0.792404359144786,0.776368710758737,0.308715122554471,-0.848434068764656,-0.87156357956769,-0.182568657056114,-0.84282040040855
"MI0014249",-0.0268488059220076,-0.397163408663901,10.5865523975156,-0.734930156500799,-0.0247258947138312,5.79993178653913,-0.624548827661493,0.53878896727008,-0.437314477860791,0.345598008229047,-0.604885606544626,0.404569507276968,0.104589906437252,-0.735432047721729,1.00767945119365,-0.750529099382792,5.24265032363183,3.69629392357453,-0.657716882938086,-0.577417362299835,-0.788373986801045,-0.626640761141009,-0.786330401346225,-0.575645125270813,0.531853949717597,-0.726021681756037,-0.803384349297217,-0.689318072786033
"MI0022635",11.0776326389316,2.62503214118694,1.35137371950476,1.11557543953046,1.43233797042838,1.07651731060615,1.16149459406254,6.55319987920575,2.29026081931085,1.65790936727765,1.69916963816996,5.47730383659921,1.13118000778373,2.11062222736069,1.18131798134887,1.10980364001652,1.25136001865059,7.65266414047316,1.14673777661706,2.09712648517938,5.67981590903538,1.16053884640272,1.48283352160404,1.74856237864806,1.50394823042152,2.0190067113789,7.67522156419003,1.51916115588156
"MI0022729",0.264547521275201,-0.00907480267196659,0.366587101692688,-0.117105746598343,0.323408378209226,0.212758211355952,-0.0698730189695271,-0.041262077020278,-0.0167573022928745,-0.0699560570985687,-0.061045086146193,0.637039466106892,-0.100825579961663,7.4633951618154,-0.0500810301383541,-0.123190837319983,1.01009624078579,-0.0479619138836764,-0.0848329689086471,3.28006666996097,-0.137347267392854,-0.0708359426085874,-0.136604744946051,10.2134636272744,-0.101459422985682,0.333677663582701,3.41875102574489,-0.0984739283874658
"MI0016048",2.3264042048749,6.19219896043718,3.45991010216878,4.35326050172336,6.04652664929383,2.54086724726752,4.02920275045846,3.24387273038895,4.56252824302878,3.07362591647117,8.37543743037392,5.27777349505023,2.86721268413139,3.00406797587749,2.83833620181006,5.73207872792962,2.27950784060801,6.25701845849219,2.67712954341744,6.96157635333935,5.53967806818673,2.52112427663514,2.49519365947498,3.32970896230964,4.32040225998659,2.9604264037706,2.95713671770621,2.75762898366629
"MI0016600",-0.059328576135029,-0.292790978898233,2.71036839435065,-0.503053817150483,-0.500016769173523,-0.214302709622751,-0.433607125107547,-0.370575410537594,1.52380302664198,-0.433724382425821,0.381139452651413,-0.421688291246531,1.05224738303323,0.335100002332637,-0.394526822164014,-0.512445317093368,0.745689422630656,0.855466995333799,-0.454990186880123,10.1367942408973,-0.534745079507392,0.327130841398367,-0.533559041086582,0.438515095193476,0.138435027225674,0.0529469794008828,0.223930006413484,-0.474965094065375
"MIMAT0019975",1.18025188990148,0.0992709739779941,0.312172655532625,0.0162454215962229,0.0176826630509551,-0.0139752631388937,0.0506124250823101,0.0715587270293412,0.0905214574720682,4.66157798982039,0.0570657906728246,0.629963845718718,0.0280587452355496,4.86230303601262,0.065092792110421,0.0118393171164423,0.127657972015827,0.0666457448053618,0.0396971532729423,0.677787172874834,0.00160980099129171,0.0499090506513523,0.244151705537394,0.0650555092388405,5.07705362316131,0.375626721730739,-0.00226799553444146,4.99408210627782
"MI0006353",-0.393012701723919,0.154683243037755,2.28686708818203,-0.327004484593597,3.41736233156913,-0.715894656132096,-0.668446310559047,-0.651510569877109,-0.614480111550602,-0.668491174222386,-0.663671280125799,0.276351173389565,-0.240258574442581,-0.693891244886322,-0.657726466990614,0.0416540234005766,0.249857482929688,-0.656575740578921,-0.67651230200273,-0.658123954942095,-0.704517123363627,-0.0967225352737176,-0.704125014990243,-0.657754091073568,-0.685434644291568,-0.30750121000646,-0.481278465351588,0.0517629449344114
"MIMAT0000252",1.55106045474198,10.5007608938953,2.57976830193558,2.30729620792997,3.07111892257542,2.58755342610855,4.31083421280713,1.40094766657449,2.0997947710655,2.17978282321856,1.90449732465687,3.40498110275905,5.29115061563661,2.84726975371355,7.36852971823381,2.99866201679732,3.68237764840298,3.32864273349045,2.0830689604192,2.29608935134373,2.14077067409156,1.3637576928205,2.24013955791598,8.89893638101838,2.81023089685392,2.21530774120366,2.27910831624662,1.9883376823442
"MI0016067",-0.185272795513304,-0.60400346567399,12.2874420828271,3.08638653946718,-1.12725222249703,-0.916175493072267,-0.900176761768999,1.03530622428972,-0.649404008855379,-0.900616942976438,0.338448081103563,-0.857606799512691,-1.05924097701657,-0.192097062406214,-0.803038576589459,0.184166067771962,4.88040753238754,0.434252229132043,-0.984943343993054,-0.806385328369558,-1.2508403751907,0.261773184758498,-0.45920835852959,-0.803270598733364,0.474211204834933,2.00117086317711,0.492365340299247,0.508826262747967
"MIMAT0000437",4.38257477859903,4.23419629258624,8.76098047195629,3.8756811523819,1.77369199848048,1.80833932496614,1.80369492323835,2.93797261571371,8.50222944440275,2.89309052228392,3.68173820337108,2.64541175678552,1.78295048854537,1.77229722590295,1.81746396368114,1.76855673683505,1.86733605408722,1.81896162894273,3.08893778858691,3.54811185850332,2.01791313740688,2.88672350090886,6.93906271394282,4.42917588286918,3.66042737597051,3.93451418511424,3.25702036795309,3.92056552763799
"MI0017284",2.84785152464684,0.822317669922211,1.08753211256056,0.716589889943498,1.52837385975413,0.678146547476969,1.31823485238439,1.45649193201308,1.56814236018462,0.761598131969343,2.68992882937512,1.35940288448994,1.15565975264787,1.66957145807659,2.07481388130746,0.71091390294859,0.849521015871764,1.42496215046359,0.747202574691163,2.06953635907795,1.12548631010513,12.2006713062346,0.698511356275318,2.48527125836431,10.9344192314171,2.20051968265312,1.07074697078921,1.87201507329849
"MI0016066",2.79807776851893,2.54347965988509,5.28437926414249,5.19158684628612,2.86467262591021,2.2970999198933,2.34869386633614,3.22862653856386,2.81644576394759,6.37581342268454,3.85442673908529,2.37609588959219,2.00871476166376,6.68181352747565,2.41351237247545,3.23431919121414,2.62475973410222,2.68040580076547,3.3829741286775,8.49509716026127,5.11136200435769,2.57459886909194,2.48607647770098,2.670614163866,5.56489921267842,2.88037706603568,2.83764798577865,6.05720611457094
"MI0007075",0.733872247843703,5.23765647926603,4.56198905159493,1.3582575967381,0.849266070706774,0.989288877469864,0.458123596263708,0.502711133481267,0.540350184735693,1.53651793602233,7.67092113872552,1.18984120107203,0.948849698020052,1.13027186677095,0.489046577413644,0.372710705115434,9.02089767654027,0.492336176267248,0.434492032227251,7.53653695423848,6.62255414463908,0.456609498083664,0.918681212066821,0.488967540502848,0.407937064427282,0.388391052451803,0.62872919466554,1.30628664039544
"MI0021258",0.91753127961357,1.61753666486167,2.10364583365299,1.04993754848447,1.06255536016185,0.616955380768326,1.32243429984197,7.14366307713535,1.58253354966477,0.730203884052047,7.77793807571193,5.01847640377247,1.1499990395075,1.0486704100529,0.755479415116394,1.25665230064307,0.84140142327649,1.43412134268446,0.711292255886282,0.754547923153556,0.644522584607932,0.72908523734653,6.27103669207302,7.4085360395298,0.690158763669387,1.34402763986506,0.637679169757959,7.36542016791943
"MIMAT0004606",1.14974492451916,1.13193511243519,2.97749413449553,1.43423489782207,1.35056298772966,3.12903074249283,1.12089227599271,1.40507037046092,1.13045826172607,1.12087817829429,1.36207801699211,3.14157413424149,1.27444068872894,1.23756849894378,1.12432756860684,1.22430041323688,1.13719593062549,1.12470434501835,1.11839427210817,1.12419778661032,3.17241107901822,1.12072895701146,2.26193223199849,1.38583632214155,1.27302923267349,1.24596809410789,1.10949208998848,3.40496513334685
"MI0016790",0.463885983297638,0.380234004313803,2.13952516176849,9.89352073003961,0.330654991878395,0.312171830067516,3.25329788914371,0.364463238931483,0.376413414797833,1.28793236810035,0.824991717304659,0.35483703891326,0.665263869782834,0.593866296697336,0.360251135965692,0.327165800004862,1.10507435298268,0.361258965858824,0.344114054639366,0.359903531071045,0.321142013017238,0.350524748342018,0.321454854690793,1.17886086522624,0.336655809889407,0.610388810863831,3.25159883358492,0.337982454922639
"MIMAT0000723",0.194133978023415,0.917637840348679,3.59907726557915,0.316729092635928,4.31495454889632,-0.199037731589759,-0.0832451011439701,-0.0478719565128944,-0.0181350819116488,0.611436074882326,8.94154189562613,-0.0728960808587196,-0.122407365594276,-0.143681298123064,4.21863526103245,-0.151359542723491,0.0236498390863765,0.729106105001498,-0.102049308909758,-0.0595985631152922,-0.170001652034935,0.606519833038686,3.62031030140385,-0.0587593898096015,0.422721358856141,-0.138826645315786,-0.17715197731103,-0.119396474014335
"MIMAT0000091",2.27197537172502,2.2062185788956,4.39526034559783,3.03278018122179,3.9812001491197,3.71968313891447,4.37225147752898,2.18305471774901,2.64316267225423,6.60028380490373,3.33110440101881,5.07595206368519,5.07216729309139,4.09950706106357,4.63065732305251,4.41420362793153,8.7124740057686,4.71717886670913,7.16210930684136,2.53622610788143,2.24238348260317,2.16273005389418,6.07304196712433,2.7903483934188,3.02184358514449,2.99538969153644,2.91087753784161,2.94817382034626
"MIMAT0024599",-0.280860423491153,0.397451387807351,-0.175518371130061,-0.820665313616039,0.343515816505396,-0.87599680335722,-0.76239424523913,-0.717363641506207,0.357031468340192,-0.762493412766808,0.913882614971428,-0.750669553135523,0.230292965796832,0.522967794610844,-0.731390876838754,4.36855466005651,-0.490999609853767,-0.727962912909971,-0.0421766246201275,6.72195418997387,-0.846918617872103,-0.763544865390918,-0.84594032673063,0.172233526099985,-0.800927061021987,-0.816157971206596,-0.85403982136034,-0.135595125392284
"MIMAT0000756",2.729374460701,1.02053472562814,2.65127590190987,0.955867847275209,0.956983303654696,0.932953377502023,0.983170371980552,1.77679331755604,2.30379052732199,4.46208018862659,0.988442404085481,0.988130576334404,1.25887950807466,4.83477019754783,0.99506325303758,0.95246268824615,2.28041071684374,4.45044732710662,1.32087016261014,1.4453057034874,3.84765577717845,1.63304509505661,1.62390111693195,0.995032339879762,0.964741805139636,0.957861111824391,1.08179758109633,4.51327177882334
"MIMAT0003163",-0.357793226499727,-0.388258029584026,0.468268282115995,-0.412693285340627,-0.412387936470858,-0.418937577494206,-0.405187401644914,0.0211759021882985,-0.391028792667072,-0.405201021426238,-0.40373107322169,-0.403817267632511,-0.410161170869722,-0.412723730166909,-0.401899364038503,-0.41362467267277,-0.379311722227524,-0.401542417468503,-0.407617219289497,-0.00761082266564464,-0.41575953005398,-0.405345248266361,0.0185192335183649,-0.401907923303382,-0.410260846053592,2.43467488626795,0.816262541525809,-0.409790592058591
"MIMAT0000646",3.13584643283505,3.75232268419435,7.05185386335154,5.86753479771346,1.9077508123844,2.12306751664455,6.16879081715491,5.44538628730642,3.47416673875798,3.21712271839117,3.89111786423953,6.14762058820257,2.33896355490869,6.37461539253732,1.94894323118845,2.33571552232424,7.05269034807591,2.33453471567323,2.42454191327105,3.46381135295359,2.22417393202595,1.93524215297345,5.4866977747819,2.59807765859066,2.14833799589179,2.6355568802091,2.17935654632774,2.51201993247499
"MI0022587",0.966455715247411,0.820692171583369,7.33752323119731,5.45894873283464,1.37539932884305,0.688403633550635,0.70835478780464,5.40986143078284,2.0974098418806,0.708196050324431,1.81589043764981,0.724155348997412,1.17896709884948,1.90062076904189,1.4835018146213,3.80226199015014,6.14668539060683,4.28866765314962,1.28262022207241,2.39217286770974,4.97886250670951,2.55115349538185,2.95746960071455,0.745645322152333,1.50187620095038,2.63075651697291,1.06499280015851,2.49637741034704
"MI0014212",0.724360633430542,4.38343102711701,0.751955180836014,0.585391751069158,0.58673316487124,0.646823138952861,0.617902005047855,4.05835197538593,1.64486453665364,1.37239555809529,1.42153316073724,0.6237393883009,1.18699293650922,1.24017411935621,4.54477453271499,4.42402548389101,1.40802564471078,0.633371024671589,0.607479327107944,1.15635514916653,0.571824702302019,1.36745059139434,1.27125386944799,0.631828418801734,0.596031317618464,1.27187803133533,3.8012569713119,0.598076281409523
